X,Y,osm_id,osm_type,completeness,amenity,healthcare,name,operator,source,speciality,operator_type,operational_status,opening_hours,beds,staff_doctors,staff_nurses,health_amenity_type,dispensing,wheelchair,emergency,insurance,water_source,electricity,is_in_health_area,is_in_health_zone,url,addr_housenumber,addr_street,addr_postcode,addr_city,changeset_id,changeset_version,changeset_timestamp,uuid
,,"173323423",way,18.75,clinic,,Поликлиника,,QuickBird 20/04/2010,,,,,,,,,,,,,,,,,,,Lenin Street,"736000",,154382858,4,2024/07/25 08:59:27+00,df4056e358da41e380dde8dbd8efe211
68.8066082568355,37.7732468537023,"4755811423",node,12.5,doctors,,Узи Урманова,,,,,,,,,,,,,,,,,,,,,ибни сино,,,47167997,1,2017/03/26 06:22:42+00,af6dbff8d87b4aa6bb168d23abcd776d
,,"392091249",way,9.375,doctors,,First Aid Post,,,,,,,,,,,,,,,,,,,,,,,,154582767,2,2024/07/29 22:25:10+00,0fa71c797a364864bded2f82efba1960
,,"392542542",way,6.25,doctors,,,,,,,,,,,,,,,,,,,,,,,,,,36713261,1,2016/01/21 04:15:19+00,910e52ab2e704c9a9f71dd37d0bc47f8
71.563533976344,37.9447823345103,"3815401162",node,12.5,hospital,birthing_centre,Роддом,,,,,,,,,,,,,,,,,,,,,,,,158992032,3,2024/11/11 03:17:57+00,85c9d52997b443fb9a8f5b081c919a40
68.7767976829228,37.8345712880717,"7489389626",node,12.5,clinic,clinic,Клиника,,,,,,,,,,,,,,,,,,,,,,,,84759998,1,2020/05/06 12:23:22+00,c05d61406dfa4a0f8013a5c09dc50e9a
,,"392605133",way,6.25,doctors,,,,,,,,,,,,,,,,,,,,,,,,,,36720510,1,2016/01/21 13:48:55+00,b0413e9402684a339fcfcfa07b4fdfcc
68.7625138302677,38.5550958619401,"9766025988",node,25,pharmacy,pharmacy,Дорухона,,,,,,,,,,,yes,,,,,,,,,"6",Хиёбони Неъмат Қаробоев,,Душанбе,121400509,1,2022/05/24 05:31:18+00,d8bfa6b40bed4187a6e0837a3768ab11
68.0585838321213,39.3471230990205,"9033883276",node,6.25,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,110319095,3,2021/08/27 06:05:58+00,594240d2d7f84796be8c3ccb790cbffa
68.8100974754886,37.8182393173762,"8300513917",node,9.375,doctors,,Варашил,,,,,,,,,,,,,,,,,,,,,,,,97120509,1,2021/01/07 16:20:44+00,dc18517e88554c4fa2a94f41f21cd5e8
68.7245145560497,38.5849937752839,"7900456185",node,21.875,pharmacy,,Аптека,,,,,,24/7,,,,,,,,,,,,,,2 М 32,Испечак,"734000",,90802184,2,2020/09/12 18:54:37+00,804d38e64b1c4c2b9012ef99321b76c3
68.7856282693732,38.5633552216892,"1979317982",node,6.25,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,13604897,1,2012/10/23 12:35:11+00,f5a0ffc2222c4dd6a04d8ddd45c2c1ae
68.7318004415642,38.5898755633302,"9768712219",node,15.625,pharmacy,pharmacy,Дорухона,,,,,,,,,,,yes,,,,,,,,,,,,,121455490,1,2022/05/25 05:35:43+00,eb878d7da8904122b52050a1261c029f
69.0108096906913,38.5572256197175,"1513073402",node,21.875,pharmacy,,Сартарошхона,,,,,,,,,,,,,,,,,,,,"1",хиёбони Сомониён,"735400",Ваҳдат,78516633,7,2019/12/17 09:06:48+00,05dab9eec8e341ffb71d12127f3a8446
71.5429691445459,37.4914162559671,"12073394963",node,9.375,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,154390276,1,2024/07/25 11:52:32+00,08145e1d67674fed9018c30e55b3fce1
68.7838021879478,38.5821594347258,"6182164785",node,21.875,dentist,,Клиника Smile,,,,,,"Mo-Fr 08:00-18:00; Sa 08:00-13:00",,,,,,,,,,,,,,"3",хиёбони Исмоили Сомонӣ,"734000",,67153179,2,2019/02/13 06:50:53+00,73d7f38c5ee2479884d2284c882efbc2
72.3417499324702,38.2950973559438,"3946146047",node,6.25,doctors,,,,,,,,,,,,,,,,,,,,,,,,,,116821739,2,2022/01/31 12:32:56+00,ad767a80340c4849889e7d3c919fea8c
72.3417499324702,38.2950973559438,"3946146047",node,6.25,doctors,,,,,,,,,,,,,,,,,,,,,,,,,,116821739,2,2022/01/31 12:32:56+00,ad767a80340c4849889e7d3c919fea8c
69.6072409424471,40.2650326916269,"5992966986",node,9.375,pharmacy,,Дорухона,,,,,,,,,,,,,,,,,,,,,,,,63607529,1,2018/10/17 11:43:27+00,58f79805fe9e42b29ee4d8710bd162d9
69.7802164342202,37.9145182996359,"6516537687",node,9.375,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,146896170,2,2024/01/31 09:41:03+00,1c358fbbe94f426889fc65632ab24961
68.4463440839731,37.5717901578598,"8243592919",node,9.375,hospital,hospital,,,,,,,,,,,,,,,,,,,,,,,,,137531406,2,2023/06/19 18:41:33+00,3989f89abe1b431ba58d51f52c2860a2
71.5647337619642,37.945716665257,"3792918344",node,6.25,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,34736951,1,2015/10/19 16:41:33+00,55020bdea1c74ab7abea1700e4bb0454
68.7734402277876,37.8399787890851,"7802545015",node,12.5,pharmacy,pharmacy,,,,,,,,,,,,yes,,,,,,,,,,,,,89223339,1,2020/08/11 03:18:26+00,663b3326e0e14e32aca41e47d5cc4c5e
69.7802164342202,37.9145182996359,"6516537687",node,6.25,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,146896170,2,2024/01/31 09:41:03+00,1c358fbbe94f426889fc65632ab24961
69.6210029378106,40.2879049775497,"9787343106",node,12.5,dentist,dentist,Sedef,,,,,,,,,,,,,,,,,,,,,,,,121795093,1,2022/06/01 06:28:23+00,d381b69607db49eeba8c34ea61f7517e
68.557305981298,38.524867031059,"9510198796",node,6.25,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,117470327,2,2022/02/16 10:39:16+00,dd4c4c8f6afa439eb87a582e04f4f8f0
68.812348770862,37.8310126672604,"6968699638",node,12.5,pharmacy,pharmacy,,,,,,,,,,,,yes,,,,,,,,,,,,,82472019,2,2020/03/21 23:24:10+00,3d7cc84982f3423f8e058dbf5bf91bb5
,,"392018040",way,6.25,doctors,,,,,,,,,,,,,,,,,,,,,,,,,,36649019,1,2016/01/18 05:50:45+00,632f749218444331b66e0873042d67e7
69.0406814524972,37.9819016765332,"5953062385",node,9.375,hospital,,Медпункт,,,,,,,,,,,,,,,,,,,,,,,,63182399,1,2018/10/04 05:58:43+00,0942573eb3984362878ee5bde2fe7b9f
,,"331247219",way,21.875,hospital,hospital,Беморхонаи касалихои дил,,,,,,,,,,,,,,,,,,,,,Хиёбони Рудакй,"735700",Хучанд,130001247,5,2022/12/12 14:31:11+00,c761003545494c5ab099eace0139bc62
,,"814828722",way,12.5,hospital,hospital,Олами Тиб,,,,,,,,,,,,,,,,,,,,,,,,94707333,3,2020/11/24 12:44:24+00,586d152ba42e4de49bbadbffd13a6cc8
,,"458890523",way,6.25,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,44352782,2,2016/12/12 18:04:58+00,d66356e544084d8a8f6bcc2565136da3
68.8296291539016,38.5626093999448,"9774300917",node,12.5,dentist,dentist,Stomatologiya,,,,,,,,,,,,,,,,,,,,,,,,121558210,1,2022/05/27 07:01:06+00,8ee148f1c0804c6cb7b8d894b2cac535
71.5734370273054,38.2736446291425,"3953088154",node,6.25,doctors,,,,,,,,,,,,,,,,,,,,,,,,,,36649681,1,2016/01/18 06:59:41+00,8035122cedc44d258d3f7b5a63f4f60d
71.5641739346513,37.9455139908383,"3815395125",node,9.375,hospital,,"ear, nose, throat, ENT",,,,,,,,,,,,,,,,,,,,,,,,158992032,2,2024/11/11 03:17:57+00,c918013df0154e9b92633b58618b651b
,,"519480590",way,12.5,dentist,dentist,Ахтари Баланд,,,,,,,,,,,,,,,,,,,,,,,,54208372,3,2017/11/30 15:38:51+00,5934eeeefa344d1fa5a2e8b8554f0b14
71.255701625317,37.928485483989,"3949405978",node,6.25,doctors,,,,,,,,,,,,,,,,,,,,,,,,,,36608584,1,2016/01/16 05:23:44+00,fa34e184221446d5aef9ebc2a199541b
69.5953695691634,40.2919554484392,"6711977594",node,12.5,hospital,hospital,Инфекционная больница,,,,,,,,,,,,,,,,,,,,,,,,73377296,1,2019/08/15 11:18:52+00,23b2610763a24a8b9d522cf0daf99569
68.7556663182892,37.8110774840286,"6806309885",node,15.625,hospital,,Беморхонаи Маркази мубориза зидди бемориҳои сили вилояти Хатлон,,,,,,24/7,,,,,,,,,,,,,,,Ҳаваскор,,,76445817,2,2019/10/31 11:39:06+00,c7c87f1462df4f9f8110e799a7a08feb
68.7825118777733,37.8374948958986,"6936469318",node,6.25,,blood_donation,,,,,,,,,,,,,,,,,,,,,,,,,76478598,1,2019/11/01 07:18:43+00,e00b167ed552459ebdd2c156997dfee0
,,"593711101",way,9.375,hospital,,Беморхонаи вилоятй,,,,,,,,,,,,,,,,,,,,,,,,78818410,2,2019/12/24 12:25:32+00,2ee217f123284ce1afa476a915799de3
70.648506920239,38.7204504435288,"3959659641",node,6.25,doctors,,,,,,,,,,,,,,,,,,,,,,,,,,157559294,2,2024/10/06 22:15:35+00,b8019dca873249099dc7700ce023d9e4
69.5906100730844,40.2902832587561,"4467280589",node,21.875,clinic,clinic,Яъсуб,,,,,,"Mo-Sa 08:00-12:00, 13:00-18:00",,,,,,,,,,,,,,,12 микрорайон,"735700",,73375987,3,2019/08/15 10:17:44+00,b81c5f809f604b6abf76adfbd8b1e6fa
68.7882025194759,38.4929270346451,"4467243189",node,12.5,hospital,,Маркази саломати,,,,,,,,,,,,,,,,,,,,,Ленинский,,,43235244,1,2016/10/28 03:43:32+00,abf8e997b5f047d6b35461e02bd02b14
,,"574346373",way,15.625,hospital,,Abu ibn Sino hospital,,,,,,,,,,,,,yes,,,,,,,,,,Конибодом,57624276,1,2018/03/29 07:57:00+00,5b7f6f402c6047eab47e6003dce22304
71.4574647635396,37.9364927999097,"3947840174",node,6.25,doctors,,,,,,,,,,,,,,,,,,,,,,,,,,36590885,1,2016/01/15 12:05:32+00,6aa286f9d2814eaa9d8c1241a3685129
68.7382710193571,38.5915912550908,"9768712207",node,15.625,pharmacy,pharmacy,Дорухона,,,,,,,,,,,yes,,,,,,,,,,,,,121455490,1,2022/05/25 05:35:43+00,27a003290fe24b09a8435b64c29772e2
,,"874493417",way,9.375,hospital,hospital,,,,,,,,,,,,,,,,,,,,,,,,,94406647,1,2020/11/19 04:10:49+00,707612cd793a423b94443906ff50f98f
,,"391172001",way,6.25,doctors,,,,,,,,,,,,,,,,,,,,,,,,,,36564015,2,2016/01/14 05:42:48+00,8bb3216a116a4b6ca75421579aba1c27
68.9715450843701,39.9782618839801,"6178782688",node,9.375,hospital,,Больница инфекционных заболеваний,,,,,,,,,,,,,,,,,,,,,,,,65963011,1,2019/01/02 16:06:52+00,0ddab020de5c4c09a6dbee8c323a9d09
68.7339623858497,38.5870577351214,"9768712176",node,12.5,dentist,dentist,VIP Dent,,,,,,,,,,,,,,,,,,,,,,,,121455490,1,2022/05/25 05:35:43+00,f5d924dee5d54cdd91b23dd523b33003
,,"221639782",way,6.25,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,36614356,2,2016/01/16 13:05:03+00,ca284c026d3742bd84826831d7184c7b
68.7372034163498,38.591353963412,"9768712200",node,15.625,pharmacy,pharmacy,Дорухона,,,,,,,,,,,yes,,,,,,,,,,,,,121455490,1,2022/05/25 05:35:43+00,58b4b395cb46425aac0f4aea4e77879a
69.6233976475473,40.2829583973918,"9787343116",node,12.5,dentist,dentist,Игнес,,,,,,,,,,,,,,,,,,,,,,,,130177094,2,2022/12/17 05:54:42+00,8b4bda82200a48feb1e22d09f5334e56
68.7556709283359,38.5803161703989,"3501077765",node,9.375,hospital,,Лаборатория Нурафзо,,,,,,,,,,,,,,,,,,,,,,,,30843329,1,2015/05/06 14:46:49+00,0756382d67884aa78f2f21606deb8117
,,"379555949",way,6.25,doctors,,,,,,,,,,,,,,,,,,,,,,,,,,48811037,3,2017/05/19 06:26:34+00,101c183b10b140a8aea05b3fe4cb1d9d
68.1438508376297,38.5081571203494,"12041320251",node,6.25,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,153694473,1,2024/07/08 09:33:14+00,31fe458d0c09492aa60b9237edb2bdb5
68.7904130787998,38.5614180800468,"7615404793",node,15.625,hospital,,Мадади Акбар,,,,,,,,,,,,,,,,,,,,14а,кӯчаи Садриддин Айнӣ,,,86563245,1,2020/06/12 11:10:27+00,71c7a287b5364af69ce13da7f413f3c9
68.7583969747051,38.4932079960394,"9296035222",node,21.875,pharmacy,pharmacy,,,,,,,Mo-Su 08:00-22:00,,,,,yes,,,,,,,,,,Gulbutta,,Dushanbe,114400513,1,2021/11/30 12:05:38+00,ad490eb8a6ee45b1b11727d2f539db5d
68.2145179927333,38.5198473607055,"6236278526",node,12.5,clinic,clinic,"Клиника  ""Азиза""",,,,,,,,,,,,,,,,,,,,,,,,66633531,1,2019/01/25 14:27:29+00,db8565e4ae784e42acf9c2d78459c05e
69.0092024607578,39.9060876626859,"6726572788",node,15.625,pharmacy,pharmacy,Фабричний,,,,,,,,,,,,,,,,,,,,,Фабричний,,,99438459,2,2021/02/17 09:28:05+00,31fed4fe940540a281259fb00e0e023c
,,"392416175",way,9.375,doctors,,Doctor's Surgery,,,,,,,,,,,,,,,,,,,,,,,,36697067,1,2016/01/20 10:17:40+00,e2e2482151c24380951255d5051a049f
68.7961930715902,38.5637583912319,"9766421133",node,15.625,pharmacy,pharmacy,Дорухона,,,,,,,,,,,yes,,,,,,,,,,,,,121408934,1,2022/05/24 08:24:43+00,b59635172ca84270b7551df84039049e
68.7929337685412,38.5683350780027,"6549021687",node,12.5,pharmacy,pharmacy,,,,,,,,,,,,yes,,,,,,,,,,,,,71274964,1,2019/06/15 09:14:35+00,d94a48ae96a44889875c45f57e85683d
71.5486722752841,38.4286695208982,"3954942409",node,6.25,doctors,,,,,,,,,,,,,,,,,,,,,,,,,,36676941,1,2016/01/19 11:13:37+00,accd6c54de0d41dd9f405d4b5eb983c8
68.7852515866446,38.6033882808934,"4785548093",node,9.375,hospital,,Маркази ташхиси табобатии Донишгоҳи давлатии тиббии Тоҷикистон,,,,,,,,,,,,,,,,,,,,,,,,47610332,1,2017/04/10 05:28:45+00,b86205b6c6294dd0850e2a6365058e51
68.7926871729498,38.5785068527799,"6382693186",node,9.375,dentist,,Евродент,,,,,,,,,,,,,,,,,,,,,,,,77876180,3,2019/12/03 12:25:38+00,3fa68074a77849dd89066da455bad630
68.5379401807488,39.3939627665157,"9897295281",node,18.75,pharmacy,pharmacy,,,,,,,,,,,,yes,,,,,,,,,,Кӯчаи Абӯабдуллох Рӯдакӣ,,Айнӣ,123803659,1,2022/07/19 11:31:17+00,27c1b162e09041c684f78f5efaaf6dfc
68.2131986811738,38.5117357739094,"6444409061",node,21.875,clinic,clinic,"Клиника ""Мадади  Сино"" Урология",,,,,,,,,,,,,,,,,,,,,3-й микрорайон,"735000",Турсунзаде,73993485,2,2019/09/02 09:49:39+00,92fa340c705a4720933f23b0fdd8fd35
,,"391065004",way,9.375,doctors,,First Aid Post,,,,,,,,,,,,,,,,,,,,,,,,36593896,4,2016/01/15 14:13:37+00,dc0023bab4e544c58caf441839620730
68.7884125699694,38.5982772477952,"418742962",node,6.25,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,51702815,2,2017/09/03 21:04:43+00,23e81f9137b1494f8e81990154aed563
69.7521670658023,38.6977458794886,"7083480791",node,12.5,pharmacy,pharmacy,,,,,,,,,,,,yes,,,,,,,,,,,,,78837252,1,2019/12/25 05:42:01+00,13d66f53dd284e32b4a1de524c21a2d5
,,"543715784",way,9.375,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,54208372,1,2017/11/30 15:38:50+00,53c247e259824e85952482438ddcead5
,,"891854489",way,9.375,hospital,hospital,,,,,,,,,,,,,,,,,,,,,,,,,96900198,1,2021/01/04 10:40:44+00,3db7e0cdde7f41fd8a0d6e9c8078e925
,,"239870461",way,9.375,doctors,,,,Bing,,,,,,,,,,,,,,,,,,,,,,75172551,3,2019/10/01 22:03:05+00,64fe1098466f40ecbe37f1563772c070
71.5638416760095,37.9449141818472,"3818382418",node,9.375,hospital,,Resuscitation department,,,,,,,,,,,,,,,,,,,,,,,,158992032,2,2024/11/11 03:17:57+00,33c61cbd640f4dc09af14209a512c8b5
,,"661678704",way,6.25,,laboratory,,,,,,,,,,,,,,,,,,,,,,,,,70506826,2,2019/05/22 09:15:08+00,413bd59d27724fc4a803151670c157b6
68.7625754372561,38.518522684728,"4281920589",node,15.625,pharmacy,,Аптека Мадад,Ихтиёр Юнусов,,,,,Mo-Su 08:00-22:00,,,,,,,,,,,,,,,,,,40478184,1,2016/07/04 12:54:26+00,5fdb51e310d14ca0bc4358529d65256d
71.5988583338023,37.9370325944741,"3948182190",node,6.25,doctors,,,,,,,,,,,,,,,,,,,,,,,,,,130092241,4,2022/12/14 23:08:03+00,12d6e95ae5fc468fa86bd69da47a537f
,,"275272597",way,21.875,clinic,clinic,Вароруд,,,,,,,,,,,,,,,,,,,,,4-й микрорайон,"735000",Турсунзаде,73877684,5,2019/08/29 11:22:47+00,40bb80703f804c08b3c65bf992516452
68.7805325751579,37.8323453898649,"7489384331",node,15.625,pharmacy,pharmacy,Аптека,,,,,,,,,,,yes,,,,,,,,,,,,,84759813,1,2020/05/06 12:20:24+00,e585612d9b1a47b08c6e5606e064085a
,,"391739353",way,6.25,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,54059622,2,2017/11/24 20:52:51+00,1b5ea549503b456782de8c01ecf712e3
68.7942589474329,38.5622419373097,"6948758191",node,28.125,pharmacy,pharmacy,Нишон,,,,,,Mo-Sa 08:00-18:00,,,,,yes,,,,,,,,,"8",Валоматзода,,Душанбе,89246381,2,2020/08/11 10:50:44+00,7f8a7822595d409cbabaa18df10b1d1b
68.7416610800956,38.5813847792345,"4164893589",node,12.5,pharmacy,pharmacy,"Дорухона + алмека ""Мадат""",,,,,,,,,,,,,,,,,,,,,,,,71235355,2,2019/06/14 00:21:19+00,0b30350d2d054379b6b58c1015339c98
68.7827409551871,37.8329881980193,"7489351535",node,15.625,pharmacy,pharmacy,Аптека,,,,,,,,,,,yes,,,,,,,,,,,,,96241351,2,2020/12/22 08:17:35+00,948799e1e1eb42daa307f3f984ddc4b4
,,"662693548",way,12.5,hospital,hospital,Military Hospital,,,,,,,,,,,,,,,,,,,,,,,,70436047,3,2019/05/20 11:05:11+00,491be4032f7d45fbae0ee89daecd6d46
68.5531324640698,38.5268675398895,"9510066475",node,9.375,dentist,,Дандонпизишк,,,,,,,,,,,,,,,,,,,,,,,,117467545,1,2022/02/16 09:30:43+00,e38e6730f80243da8cb0cd6a58681870
71.6732216567484,38.5162717246307,"3956134329",node,6.25,doctors,,,,,,,,,,,,,,,,,,,,,,,,,,36693163,1,2016/01/20 04:31:55+00,4a9a9a75f35648fda85cc89ae9812356
68.7585998167618,38.5803082914099,"5211745980",node,15.625,hospital,hospital,Кардиология,,,cardiology,,,,,,,,,,,,,,,,,,,,,53520907,1,2017/11/05 08:14:11+00,56e8dffb65af44ef8c64602f6b5b1bf6
70.565786923648,39.9794409662995,"6808375742",node,15.625,pharmacy,pharmacy,Дорухонаи Сибир,,,,,,,,,,,yes,,,,,,,,,,,,,82180697,3,2020/03/13 20:53:02+00,8dc13edc60f1434fa7c5c34bce0925a5
68.5563543838307,38.5251729705249,"9510056467",node,18.75,pharmacy,,Дорухона,,,,,,Mo-Fr 09:00-18:00,,,,,,,,,,,,,,"20",Турсонзода,,,117467545,1,2022/02/16 09:30:27+00,14d368797d604ee284ca8db441f6ff79
69.0204737735932,38.5572109513869,"1519939053",node,21.875,pharmacy,,"Дорухонаи ""Дӯстӣ""",,,,,,,,,,,,,,,,,,,,47А,кӯчаи 20-солагии Истиқлолият,"735400",Ваҳдат,78516633,11,2019/12/17 09:06:48+00,63e9940cbb704640bf4ce565f51ed39a
,,"800685773",way,12.5,clinic,clinic,Маркази ташхиси тибби Дурахш,,,,,,,,,,,,,,,,,,,,,,,,85943006,2,2020/05/29 11:16:15+00,acbef8511ff744e1b50e9f87c45c7674
,,"519475883",way,9.375,hospital,,Поликлиника,,,,,,,,,,,,,,,,,,,,,,,,161427042,3,2025/01/16 18:00:46+00,afc4b7a256f34b5f9fa3c49c434668ca
70.792497539381,38.4809138395597,"3958977609",node,9.375,doctors,,Doctor's Surgery,,,,,,,,,,,,,,,,,,,,,,,,36732260,1,2016/01/22 04:43:52+00,5a61e58e73a54fdda8947a36b502583f
68.5570489921467,38.5250948511873,"9510069947",node,9.375,dentist,,Дандонпизишг,,,,,,,,,,,,,,,,,,,,,,,,117467510,1,2022/02/16 09:29:41+00,06c06fc392ee4e7bb5246571a2cf93b8
71.5636162866332,37.9452055368015,"3816767255",node,9.375,hospital,,Computer centre,,,,,,,,,,,,,,,,,,,,,,,,158992032,2,2024/11/11 03:17:57+00,d154f710b6c44976b4790f36e52820fd
,,"522994414",way,9.375,hospital,,Роддом,,,,,,,,,,,,,,,,,,,,,,,,65963011,2,2019/01/02 16:06:40+00,9b0e59f60ef74c85b8ebac0a04797113
,,"392261399",way,9.375,doctors,,Doctor's Surgery,,,,,,,,,,,,,,,,,,,,,,,,36677706,1,2016/01/19 11:59:37+00,14b2e67f21d343c49fc4f7dd85e38d23
71.5644649543295,37.9456647812764,"3815393189",node,9.375,hospital,,Sanitation service,,,,,,,,,,,,,,,,,,,,,,,,158992032,2,2024/11/11 03:17:57+00,4618c385fc0e4435be5d54f390ecb96d
69.8043910164391,39.467602982675,"9503575121",node,12.5,hospital,hospital,Беморхонаи марказии ноҳияи Кӯҳистони Мастчоҳ,,,,,,,,,,,,,,,,,,,,,,,,117370967,1,2022/02/13 22:06:40+00,908dccf8b6cf4913934ce6a0aa0ce9d7
,,"393338375",way,9.375,hospital,,Hospital,,,,,,,,,,,,,,,,,,,,,,,,36790787,1,2016/01/25 09:08:18+00,2310c06ec3374d6e908e967c018c59b2
71.5650534477513,37.4889852525897,"5853561288",node,6.25,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,61955741,1,2018/08/24 12:16:30+00,520afb5c4d7c4a44a65a3a6493f58f5b
68.7958479886366,38.5676762604132,"6549089503",node,18.75,pharmacy,pharmacy,Санта Рик,,,,,,,,,,,yes,,,,,,,,,,,,Душанбе,71276404,1,2019/06/15 10:25:40+00,c0f6e28a634342018499849baf8e5070
,,"379745849",way,6.25,doctors,,,,,,,,,,,,,,,,,,,,,,,,,,36564589,2,2016/01/14 07:00:16+00,85553ffe84144fbd9e3aaeb138cb2143
68.8012536456312,38.5625246589038,"1164671256",node,12.5,dentist,dentist,,,,,,,,,,,,,,,,,,,,,,кӯчаи Айнӣ,,,157648339,5,2024/10/08 22:49:14+00,a4cf917d398f437ea77ab91850229909
68.7787602217319,37.8309965740063,"7489409077",node,15.625,pharmacy,pharmacy,Аптека,,,,,,,,,,,yes,,,,,,,,,,,,,84760515,1,2020/05/06 12:33:12+00,8748682ee03f4b6ab2b69b1dc8668fa8
,,"662878730",way,9.375,clinic,,Лаборатория городской поликлиники,,,,,,,,,,,,,,,,,,,,,,,,77876180,2,2019/12/03 12:25:38+00,a338b7100c73494d87fb046ba91a5177
68.5566232752845,38.5254515849863,"9510076610",node,12.5,pharmacy,,Дорухона,,,,,,Mo-Fr 09:00-18:00,,,,,,,,,,,,,,,,,,117469938,2,2022/02/16 10:31:46+00,9dff7eb6e71d44d887b4ec245074cec9
69.0147822937004,38.5625150197151,"3710232526",node,9.375,pharmacy,,Дорухона,,,,,,,,,,,,,,,,,,,,,,,,33519758,1,2015/08/23 08:38:16+00,b354f56a0c484f17a187ff83a698d21f
69.6271838370298,40.2835476451849,"9789549617",node,12.5,dentist,dentist,Stomatologiya,,,,,,,,,,,,,,,,,,,,,,,,121835025,1,2022/06/02 05:31:41+00,dce8aa5422254f8aacd62c213e8cd4bf
69.0083550503469,39.906550259922,"6726572786",node,15.625,doctors,doctor,Терапевт,,,general,,,,,,,,,,,,,,,,,,,,,99438459,3,2021/02/17 09:28:05+00,9b8b6b8e9208475b840aa41a7162cf5c
68.7961200652136,38.5632046827082,"9766421135",node,15.625,pharmacy,pharmacy,Бобуна,,,,,,,,,,,yes,,,,,,,,,,,,,121408934,1,2022/05/24 08:24:43+00,dd1271c037034d8ea9612fccfd486d31
68.7612936766228,38.536498933369,"9130296417",node,6.25,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,,111832924,1,2021/09/28 18:37:28+00,fcb23294509544639a400b0bbbc3ab24
,,"393137573",way,9.375,doctors,,First Aid Post,,,,,,,,,,,,,,,,,,,,,,,,36773409,2,2016/01/24 10:54:05+00,6c40df1ef7074d578dfc7d3e07775758
68.8181913764691,38.5620930747094,"10013092617",node,21.875,pharmacy,,Саломат бошед,,,,,,Mo-Su 09:00-21:00,,,,,,,,,,,,,,"45",кӯчаи Абдуфаттоҳ Одинаев (Фурманова),"734024",,126011816,1,2022/09/10 11:31:55+00,c9daa04052694ec485b20600143ea115
68.8038581544043,38.5761146576141,"6481098385",node,9.375,pharmacy,,,,,,,,24/7,,,,,,,,,,,,,,,,,,70363163,1,2019/05/17 15:42:06+00,6261878f7e4b428d867c833f7b75ee71
,,"392761035",way,6.25,doctors,,,,,,,,,,,,,,,,,,,,,,,,,,36738064,1,2016/01/22 12:34:22+00,a2cfde9165a94d568a76aed5a3e6b74d
71.4233812630271,38.3379690304766,"3953366928",node,6.25,doctors,,,,,,,,,,,,,,,,,,,,,,,,,,36654027,1,2016/01/18 11:20:42+00,f3b60e1acf2f4c1494f056da51a3dbcf
69.8102613661457,37.9154494452594,"11653844025",node,12.5,clinic,clinic,Поликлиника,,,,,,,,,,,,,,,,,,,,,,,,147785625,1,2024/02/22 18:59:01+00,4cee2c94f1fb44be9467a887ca949d37
71.5421382464843,37.4911762820792,"12073162381",node,12.5,pharmacy,pharmacy,Сабз,,,,,,,,,,,,,,,,,,,,,,,,154382858,1,2024/07/25 08:59:27+00,48024c5fb0404b548b6e20d2e8f5e644
71.5410465874149,37.4908965779703,"3665600739",node,15.625,pharmacy,,Аптека №12,,,,,,,,,,,,,,,,,,,,,Lenin Street,"736000",,63301437,3,2018/10/08 08:41:40+00,b0426ac3305e41ec905935eaea181dfb
,,"392896102",way,6.25,doctors,,,,,,,,,,,,,,,,,,,,,,,,,,36753092,1,2016/01/23 06:43:04+00,18a29fad0aed4fbabfcc2b4e79b2dd49
68.7819184390286,37.837815419876,"7488807387",node,12.5,pharmacy,pharmacy,Аптекаи Эшони Махмад,,,,,,,,,,,,,,,,,,,,,,,,94678200,3,2020/11/24 05:36:02+00,098fc25a19de45cc9dea3f8c68a2ddbf
71.5636988483794,37.9451243999788,"3815397170",node,9.375,hospital,,Surgical department,,,,,,,,,,,,,,,,,,,,,,,,158992032,2,2024/11/11 03:17:57+00,ef4f51ca4de64351bc0a8b437c04f9b7
68.7834868607505,38.4766381469319,"7113876187",node,9.375,hospital,,Мечеть масчид,,,,,,,,,,,,,,,,,,,,,,,,79283199,1,2020/01/07 08:19:26+00,08cbce15dc3b4e839d390bd02229d37f
68.8032280867428,38.5590445765252,"1184050927",node,9.375,hospital,,Госпитали КВД-и Роҳи оҳани Тоҷикистон,,,,,,,,,,,,,,,,,,,,,,,,62157630,3,2018/08/31 01:44:59+00,ec1c2c96d5d841df8022853bb8060e0a
,,"486966785",way,9.375,hospital,,,Санатория Ёва,,,,,,,,,,,,,,,,,,,,,,,47810788,1,2017/04/15 11:09:10+00,c8bacf862c54403192a1d8f6cd16d19d
